id,title,label,reason
6644421,Uber Bans Flirting In Cars,relevant,Uber bans flirting in cars — corporate-level policy change
3916367,"Tom Hardy, Ridley Scott Join Forces With Netflix For 'War Party'",irrelevant,Article about Tom Hardy and Netflix — entertainment content
501858,"How to buy the Nintendo Switch 2: Stock updates for Walmart, Target, Best Buy and more",irrelevant,Article about buying Nintendo Switch — consumer content
3204989,Fall's 5 must-see dance events include ambitious collaborations and a film festival,irrelevant,Article about dance events — non-business content
4618539,Amazon Prime Video is finally going global to give Netflix some serious competition,irrelevant,Article about Amazon Prime Video — consumer content
7401417,The intel community outlines its case for Russian hacking,irrelevant,Article about Russian hacking — non-business content
4805773,‘American Primeval’ Dethroned In Netflix’s Top 10 List By A New Show,irrelevant,Article about Netflix's Top 10 List — entertainment content
8378057,Wells Fargo's Fake-Account Scandal Leads to Credit Downgrade,relevant,Wells Fargo's fake-account scandal leads to credit downgrade — corporate-level financial impact
7655052,"Spies living openly after defecting from Russia happens 'far more often than people would think,' intelligence sources say",irrelevant,Article about spies and Russia — non-business content
7890549,Taiwanese Chipmaker UMC Teams Up With Intel To Boost Chip Production In US,relevant,Taiwanese Chipmaker UMC partners with Intel — corporate-level partnership
213241,Michigan Walmart stabbing suspect identified and faces terrorism charge,irrelevant,Article about Walmart stabbing incident — individual incident
6592241,Uber Bans Guns In Its Cars,relevant,Uber bans guns in its cars — corporate-level policy change
8244450,Wells Fargo sees N.C. economy on the move,irrelevant,Article about N.C. economy — non-business content
7357694,Hobby Lobby will fill old Walmart space in Mayfield Heights,relevant,Hobby Lobby fills old Walmart space — corporate-level real estate deal
8436898,Wells Fargo Scandal Hits Prudential as Whistle-Blowers Sue,relevant,Wells Fargo scandal affects Prudential — corporate-level financial impact
6489586,Uber apologizes for yet another sexist moment,relevant,Uber apologizes for sexist moment — corporate-level controversy
3946237,Anne with an E To Premiere on Netflix: Take A Look,irrelevant,Article about Netflix's Anne with an E — entertainment content
3916015,Amy Schumer's Netflix special slammed by viewers,irrelevant,Article about Amy Schumer's Netflix special — entertainment content
6431415,Uber bans right-wing activist after anti-Muslim tweets,relevant,Uber bans right-wing activist — corporate-level policy change
8454197,Wells Fargo shares rise after revenue tops expectations,relevant,Wells Fargo's revenue tops expectations — corporate-level financial result
442510,Missouri Walmart scare ends without any shots fired but reflects retailers’ new reality,irrelevant,Article about Missouri Walmart scare — individual incident
4758671,Andrew Rannells Says New Lena Dunham Netflix Show Is ‘Girls-Adjacent’,irrelevant,Article about Lena Dunham's Netflix show — entertainment content
8633236,Wells Fargo Sells Asset Management Arm for $2.1B,relevant,Wells Fargo sells asset management arm — corporate-level deal
6213201,Uber announces a more immersive ‘Ride Request’ option for third-party apps,relevant,Uber announces new Ride Request option — corporate-level product update
8491693,"Wells Fargo sees Q3 lending slower in autos, commercial real estate",relevant,Wells Fargo sees Q3 lending slower — corporate-level financial forecast
7183770,Mexico's Walmart unit eyes $1.08 billion capital investments in 2021,relevant,Mexico's Walmart unit invests $1.08 billion — corporate-level investment
3429654,"Falcon 9 launches safely, but suffers an early engine shutdown [Updated]",irrelevant,Article about Falcon 9 launch — non-business content
7831872,"Thanks to last year's appropriations bill, a UFO report may soon be public — and it'll be big, an ex-intel official says",irrelevant,Article about UFO report — non-business content
7542453,The Latest: Trump dismisses idea of compromising intel,irrelevant,Article about Trump and intel — non-business content
4627952,Tiffany Haddish joins cast of Madam C.J. Walker series at Netflix,irrelevant,Article about Tiffany Haddish and Netflix — entertainment content
8459155,Wells Fargo shareholders seek changes after accounts scandal,relevant,Wells Fargo shareholders seek changes — corporate-level governance issue
407295,"Microsoft Will Be Bigger Than Apple, Amazon & Google (But Not Walmart)",irrelevant,Article about Microsoft vs. other companies — macro/industry piece
558252,How DoorDash Is Taking On Amazon And Walmart With BJ's Wholesale Partnership,relevant,DoorDash partners with BJ's Wholesale to compete with Amazon and Walmart — corporate-level partnership
6423497,Uber appeals London ban with hearing likely in December,relevant,Uber appeals London ban with hearing likely in December — corporate action
7322736,The Intel Stake Is a Corrupt Spin on Industrial Policy,irrelevant,"The Intel Stake Is a Corrupt Spin on Industrial Policy — opinion piece, not about Intel's business"
7658370,The Latest: House Intel Committee May Work Through Recess,irrelevant,"The Latest: House Intel Committee May Work Through Recess — about House Intel Committee, not a company"
7262617,How An Amazon Top Seller Is Building Brands To Dominate The Retail Giant—And Rivals Like Walmart And Target,irrelevant,"How An Amazon Top Seller Is Building Brands To Dominate The Retail Giant—And Rivals Like Walmart And Target — consumer-focused, not about Amazon or Walmart's business"
3358439,Family fuels former Blue Alex Pietrangelo’s desire to keep playing,irrelevant,"Family fuels former Blue Alex Pietrangelo’s desire to keep playing — sports news, no company mentioned"
4618929,‘An Affair to Die for’ on Netflix: All the Info on Claire Forlani’s Sexy Thriller,irrelevant,"‘An Affair to Die for’ on Netflix: All the Info on Claire Forlani’s Sexy Thriller — entertainment news, not about Netflix's business"
3612923,"This week’s TV: ‘Sesame Street’ on Netflix, David Duchovny in ‘Malice,’ and more",irrelevant,"This week’s TV: ‘Sesame Street’ on Netflix, David Duchovny in ‘Malice,’ and more — entertainment news, not about Netflix's business"
6153919,Uber App Debuts Anti-de Blasio Feature,relevant,"Uber App Debuts Anti-de Blasio Feature — new feature, corporate action"
66740,How to Trade Walmart for a Quick Profit,irrelevant,"How to Trade Walmart for a Quick Profit — trading advice, not about Walmart's business"
7318886,Memorial Day 2023: Shop the best early TV deals at Amazon and Walmart,irrelevant,"Memorial Day 2023: Shop the best early TV deals at Amazon and Walmart — consumer-focused, not about Amazon or Walmart's business"
3199100,Facebook’s encryption fight will be harder than San Bernardino,relevant,"Facebook’s encryption fight will be harder than San Bernardino — regulatory issue, corporate-level"
2959026,Facebook Will Open Source Wireless Gear to Forge a 5G World,relevant,"Facebook Will Open Source Wireless Gear to Forge a 5G World — new technology, corporate action"
32961,Mom Goes Viral After Her 5-Year-Old Requests Her 'Walmart Bra' as a 'Family Heirloom' (Exclusive),irrelevant,"Mom Goes Viral After Her 5-Year-Old Requests Her 'Walmart Bra' as a 'Family Heirloom' — viral story, not about Walmart's business"
4636858,This New Netflix Show Has A Trailer That Is A Must-See For 'Lost' & 'Westworld' Fans,irrelevant,"This New Netflix Show Has A Trailer That Is A Must-See For 'Lost' & 'Westworld' Fans — entertainment news, not about Netflix's business"
7502622,"Spectre and Meltdown patches make processors run about 6% slower, Intel says",relevant,"Spectre and Meltdown patches make processors run about 6% slower, Intel says — product update, corporate action"
117582,Modcloth is acquired by Walmart online e-commerce company,relevant,"Modcloth is acquired by Walmart online e-commerce company — acquisition, corporate action"
4015752,An ex-stockbroker who's now the star of Netflix's 'Kindness Diaries' explains his full-proof strategy for becoming a better person,irrelevant,"An ex-stockbroker who's now the star of Netflix's 'Kindness Diaries' explains his full-proof strategy for becoming a better person — entertainment news, not about Netflix's business"
401728,Home Depot is countering Amazon and Walmart with its own plan for next-day delivery,relevant,"Home Depot is countering Amazon and Walmart with its own plan for next-day delivery — new plan, corporate action"
7860418,"Surface Laptop Go 2 has fingerprint reader, new Intel chips – TechCrunch",relevant,"Surface Laptop Go 2 has fingerprint reader, new Intel chips — product update, corporate action"
4752593,Tom Brady admits he 'f---ed up' by doing Netflix roast: 'Tough on my kids',irrelevant,"Tom Brady admits he 'f---ed up' by doing Netflix roast: 'Tough on my kids' — entertainment news, not about Netflix's business"
