id,title,pos_score,neutral_score,neg_score
11419770,Andrew Garfield and Monica Barbaro Have Sweet Meetup After He Skips Met Gala,0.146621,0.792579,0.0608
11419964,The Newest Apple iPads Are on Sale for Mother's Day,0.220203,0.691146,0.088651
11420182,Here's Why Timothée Chalamet Skipped the 2025 Met Gala While Girlfriend Kylie Jenner Made a Solo Appearance,0.01779,0.54777,0.43444
11420137,Detroit Pistons earn a lot of 'A's' in 2024-25 season report card,0.157503,0.827158,0.015339
11420087,Apple's 2025 Pride Collection Includes a New Apple Watch Sport Band,0.24025,0.736359,0.023391
11420092,‘Maybe one of the best wildflower hikes in the gorge’: Why Dalles Mountain Ranch deserves more attention,0.586428,0.383529,0.030042
11420135,Can Jace Jung hit in MLB? Third baseman is focused on quality at-bats,0.565254,0.383167,0.051579
11420128,Apple hit with class action suit from developers after App Store ruling,0.044577,0.628484,0.326939
11419777,How to watch ’1000-lb Sisters’ Season 7 new episode for free tonight,0.032865,0.957176,0.009959
11419781,"IU alumni Yogi Ferrell, James Blackmon Jr to play for Assembly Ball in TBT",0.051674,0.940977,0.007349
11419792,"The Best Summer Fragrances For Men, Based On Testing And Expert Advice",0.67246,0.298462,0.029078
11419788,"Save Ed Martin: Trump's USA Nominee a Threat to The Deep State, D.C. Corruption",0.042255,0.338254,0.619491
11419789,Here Is the Logic Behind Making Canada the 51st State,0.59083,0.32629,0.082879
11419797,"""I am the shopkeeper"": Trump compares US to ""beautiful store"" while dodging question about tariffs",0.175913,0.172738,0.651349
11419805,Economy: Questionable focus on manufacturing,0.021596,0.271558,0.706846
11419793,A$AP Rocky Says He Wasn't Nervous to Act Opposite Denzel Washington in Spike Lee's New Movie: 'I Was Born for This',0.195303,0.732665,0.072033
11419795,Celebrity Doppelgängers Matthew Gray Gubler and Andrew Durand Come Face-to-Face at Broadway's 'Dead Outlaw',0.08601,0.889544,0.024446
11419815,Valve Deckard: The Most Fun Incoming Meta Quest 3 Rival?,0.116202,0.869108,0.01469
11419801,A$AP Rocky Recalls Tanking His Audition for Lando in the 'Star Wars' Universe: 'I Was Trash That Day',0.105078,0.380468,0.514453
11419806,A$AP Rocky and Pregnant Rihanna Want to Have Their Kids Close in Age to Grow Up Together and Bond (Exclusive Source),0.35122,0.632757,0.016023
11371401,Abortion Before Roe,0.01173,0.961423,0.026847
11419766,Some Family-Friendly Games Are Coming to Apple Arcade in June,0.201722,0.778401,0.019877
11420091,'Acapulco' to End With Season 4 in July on Apple TV+,0.013946,0.975984,0.01007
11419810,Meta awarded $167.25 million over Pegasus spyware attack,0.065959,0.527925,0.406117
11419808,A new bill would force Apple to allow third-party app stores,0.273253,0.578505,0.148242
11419834,PODCAST: Jacob Rudner of Baseball America talks Razorbacks,0.014273,0.982057,0.00367
11419814,Sherri Shepherd Recreates André 3000's Met Gala Look with Her Own Piano Backpack (Made for $9.99!),0.318249,0.640779,0.040972
11419787,Apple TV+ orders Season 2 of Seth Rogen's 'Studio',0.014458,0.977769,0.007772
11419796,"The Pebble Smartwatch Is Back—and Already Having Issues, Thanks to Tariffs",0.04721,0.362959,0.58983
11419794,Google Trolls Apple Over iPhone 17 Design Rumors,0.007647,0.159535,0.832819
11419803,‘Right Tool At The Right Time’: GOP Rep Unveils New App To Help Combat Human Trafficking,0.71091,0.076273,0.212817
11419802,'The Studio' Gets a Second Season Because 'Hollywood Loves a Sequel',0.169637,0.795458,0.034905
11419800,Does ‘Monarch: Legacy Of Monsters’ Season 2 Have A Release Date Yet?,0.014572,0.973287,0.012141
11419765,"Apple Released iOS 18.5 RC, and It Includes a Few Small iPhone Changes",0.136271,0.819021,0.044708
11419839,The Best Tech Gifts for Mother's Day 2025,0.685489,0.294647,0.019865
11419840,Karen Pittman Reveals How the Election Impacted 'Super Juicy' New Season of 'The Morning Show': 'It Was a Real Shift',0.250056,0.721787,0.028157
11419843,SZA Reveals She Owes Beyoncé Money but the Superstar Has 'Never' Asked Her to Pay Up: 'Generous Queen',0.02972,0.353156,0.617124
11419838,Ashley Graham Wants to Rep ‘Curvy Women’ Everywhere in Broadway Debut: ‘Not Going to Let You Down’ (Exclusive),0.684043,0.264582,0.051376
11419798,Jon Hamm May Have Revealed Future ‘Morning Show’ Scene After Calling In to Amy Poehler’s Podcast While Filming,0.061207,0.910294,0.028499
11419841,Why Dina Lohan Got Involved with the Kindness Is Cool Campaign Which Supports Survivors of Domestic Violence (Exclusive),0.707589,0.24285,0.049561
11419767,Turn Off Mail Categories and Change These Other 9 Key Settings in iOS 18.4,0.054299,0.893735,0.051965
11419817,‘The Studio’ Renewed for Season 2 at Apple TV+,0.016478,0.975776,0.007746
11419858,"A Mother’s Fierce, Extravagant Love (Encore)",0.683121,0.284324,0.032554
11419790,US Jury Awards WhatsApp $168 Mn In NSO Group Cyberespionage Suit,0.035498,0.349148,0.615354
11419870,Apple To Make Unexpected Free Offer To All iPhone 13 Users,0.755795,0.151642,0.092563
11419812,NEW: SCOTUS Reinstates Ban on Trans Troops; Tide Turning On the Left?,0.025596,0.907379,0.067025
11419851,"Kelly Clarkson Reveals She's Hopeful She'll Find Love Again, but Her 2 Children Remain Her Main Focus",0.686781,0.288153,0.025066
11419818,"‘Acapulco’ to End With Season 4 at Apple TV+, Sets Release Date",0.014975,0.973032,0.011993
11419852,"Brad Pitt Was Like a Mentor on 'F1' Set, Says Costar Damson Idris: He's 'a Walking Monument' (Exclusive)",0.337246,0.632069,0.030686
11419854,L.A.'s 'Create Your City Budget' tool is good for transparency but has one big flaw,0.038257,0.042658,0.919085
11419850,Gigi Hadid Reveals 2025 Met Gala Day Started Next to Her ‘Man’ After Going Instagram Official with Bradley Cooper,0.065635,0.913079,0.021287
11419816,"How to Watch ‘Snow White’ From Home on Digital, DVD, Blu-ray and 4K Ultra HD",0.044746,0.939493,0.015761
11419828,The secret to a refreshing cocktail or mocktail might be growing in the garden,0.744029,0.225069,0.030902
11419833,Golden Apple awards go to co-teachers at Niles West High School in Skokie,0.633442,0.333601,0.032957
11419869,"Smokey Robinson Accused of Alleged Rape, Sexual Assault in New Lawsuit Filed by Four Women",0.010902,0.56905,0.420048
11419864,Bella Ramsey Says Gendered Acting Award Categories Are 'Really Important' After Previously Saying It Made Them 'Uncomfortable',0.246733,0.40471,0.348557
11419865,See the Making of Colman Domingo’s ‘Strong’ 2025 Met Gala Grooming Look: ‘Honoring Who He Is' (Exclusive),0.571432,0.403434,0.025135
11419867,Bride Sent Angry Text Message to Wedding Party Over Bridesmaid Dresses: 'How Dare We Tell Her No',0.008436,0.148465,0.843099
11419896,How to be more creative — using science,0.907415,0.064577,0.028008
11419822,Seth Rogen's 'The Studio' Renewed for Season 2 at Apple TV+,0.015682,0.975661,0.008657
11419878,"Rep. Cammack Drops Hammer On Big Tech With Bill To Smash Apple, Google’s Walled Gardens",0.033452,0.211281,0.755268
11419859,‘The Studio’ Gets a Sequel: Seth Rogen Comedy Renewed at Apple TV+,0.023107,0.963697,0.013196
11419842,‘The Studio’ Renewed for Season 2 by Apple TV+,0.018056,0.973715,0.00823
11419819,"Do The Spike Thing: The Defiant Director on Reuniting With Denzel, Bad Money and Resisting Trump",0.249548,0.054698,0.695753
11419825,These Are the Happiest Cities in the World,0.737442,0.239204,0.023354
11419907,Bebe Rexha Reveals Pregnancy Loss While Slamming Body-Shamers Criticizing Her Weight: 'I've Been Carrying That Pain',0.037714,0.225596,0.73669
11419906,Sofia Richie Grainge Shares What Her 'Balanced Day' Was Like as She Prepped for the 2025 Met Gala as a New Mom,0.277661,0.693243,0.029096
11419875,Kate Spade Outlet's Flash Sale Has Spring Wristlets for Just $29,0.088686,0.886705,0.024609
11419881,MIKE DAVIS: Congress Must Break Open The App Stores,0.02136,0.930181,0.048458
11419874,"Met Gala 2025: Dua Lipa and Callum Turner Share Glimpse Inside Their Personal ""After-Party""",0.060788,0.928004,0.011208
11419836,Angourie Rice and Mom Kate Rice Wrote a 'Pride and Prejudice' Retelling. Here’s The Story Behind 'Stuck Up and Stupid' (Exclusive),0.133653,0.407446,0.4589
11419879,AI hallucinations are getting worse,0.020625,0.639439,0.339936
11419919,Apple Brings Back iPhone 15 Pro For The 1st Time In The U.S. At Lower Prices,0.787927,0.175196,0.036877
11419860,89 Details From the GTA 6 Trailer 2,0.008673,0.9817,0.009627
11419997,Rihanna Has the Best Response to Whether or Not She Brought an ‘Umbrella’ to the 2025 Met Gala,0.564014,0.371861,0.064125
11420067,Test-Driving The 2025 Ford Ranger Platinum,0.054906,0.934944,0.01015
11419871,Save $600 off this Jackery Solar Generator and Solar Panel combo today on Amazon,0.219426,0.728346,0.052228
11419910,Doechii Demands That Her Team Give Her 'More F------ Umbrellas' While Trying to Hide Her Met Gala Outfit from Paparazzi,0.139944,0.463327,0.396729
11419872,Kinkiest US states revealed: Is yours steamy — or just plain dull?,0.028496,0.833394,0.13811
11419873,Fugitive suspected of choking boss to death with zip ties inside NYC jewelry store busted 8 years later: prosecutors,0.009957,0.548011,0.442032
11419807,Trump to Headline Kennedy Center Fundraiser,0.371705,0.620455,0.00784
11419911,Zendaya Calls Diana Ross ‘the Reference’ as She Watches the Singer Ascend the 2025 Met Gala Steps,0.164546,0.784462,0.050993
11419847,You can still buy a 4-pack of Apple AirTags for 20% off at these retailers,0.133792,0.710358,0.155851
11419916,Hard rock band bringing newly announced 2025 tour to Upstate NY,0.117891,0.874294,0.007815
11419915,Brandy Is Back! Singer to Reprise Her Iconic Cinderella Role Again in Upcoming Descendants Movie,0.788645,0.190277,0.021078
11419934,Man arrested after crashing car into front gate of Jennifer Aniston’s home,0.008095,0.855619,0.136286
11419929,Local SEO Strategies for Car Dealerships: Boost Showroom Traffic,0.728593,0.247568,0.023839
11419912,What do farmers do in a trade war?,0.02231,0.946928,0.030763
11419935,"Drug runs for the Stones, a love triangle with Joni Mitchell: has Chris O’Dell had the music industry’s wildest career?",0.289296,0.409306,0.301399
11420029,'Dexter' Alum Julie Benz Celebrates 13th Wedding Anniversary with Husband Rich Orosco: 'Always and Forever',0.551317,0.437598,0.011085
11420030,Melania Trump’s Surprising Morning Ritual — Her Ankle Weight Trick Might Change Your Posture,0.64068,0.269497,0.089823
11420032,"On Mother's Day, I remember her unremarkable meals the most",0.731965,0.174572,0.093463
11419894,Perfect Sunday morning albums,0.320871,0.635498,0.043631
11420264,Apple Files Appeal To Keep From Having To Change App Store,0.147795,0.696182,0.156023
11419877,Gulf of America Bill Sparks Frustration Among House GOP,0.023642,0.483738,0.49262
11419920,"What Do Rock Hall Voters Have Against Mariah Carey, Oasis, and Phish?",0.015457,0.920271,0.064271
11419918,Japanese artist combines graphic arts and nature in Poway exhibit,0.300183,0.677729,0.022088
11420043,Google pokes fun at Apple for the iPhone 17’s rumored Pixel-style redesign,0.049398,0.355141,0.595461
11420044,I tested out this cheap 5K monitor,0.043091,0.85436,0.102549
11420049,Brad Setser on the Big Surge in the Taiwanese Dollar,0.299816,0.682537,0.017647
11420050,Tech’s Strong Earnings Results Obscured by Tariff Uncertainty,0.07358,0.174302,0.752118
11420041,Your Oura Ring just got a major upgrade that gives it 3 handy new diet features,0.787554,0.174342,0.038104
11420161,Man Accuses Girlfriend of Making Him Look Bad After She Shut Down His Proposal at Their Best Friends' Wedding,0.013749,0.285837,0.700414
11420078,How a Seattle hospital erased racial disparity in unnecessary C-sections,0.292135,0.527351,0.180514
11420079,This hidden-gem PNW park is a paradise well worth visiting,0.604503,0.359664,0.035834
11420053,Rihanna Shares the 1 Thing She’s Relieved She Doesn’t Have to Do Anymore Following Her Pregnancy Reveal at the 2025 Met Gala,0.402915,0.540933,0.056152
11420051,"What US and EU Crackdowns on Big Tech Mean for Apple, Google, X",0.061524,0.637514,0.300963
11420052,You No Longer Have to Invest in the US,0.07969,0.771397,0.148913
11420055,Why Kelly Clarkson Says Releasing New Music Independently as the 'Boss' Feels Different,0.146134,0.654981,0.198885
11420054,Rachel Chinouriri Reflects on Touring with 'Sweet' Sabrina Carpenter and Finally Landing on 'Correct' Playlists (Exclusive),0.462997,0.515808,0.021195
11420085,Ghost Hits No. 1 For The First Time As The Band’s New Album Dominates,0.645798,0.310863,0.043339
11420088,Hit Bilingual Comedy ‘Acapulco’ Gets Debut Date For Final Season,0.189549,0.791051,0.019399
11419943,Joel Kim Booster Jokes That Cutting Down His Wedding Guest List Is Like 'The Hunger Games',0.049957,0.650042,0.300001
11420168,Addlink’s new SSD is smaller than a credit card and hits 4000MB/s speeds on many devices,0.276553,0.587069,0.136378
11420066,Is Tim Ryan planning to challenge Dr. Amy Acton in the Ohio governor’s race? Today in Ohio,0.022068,0.964536,0.013396
11420070,How the Cavs’ injuries will affect them heading into Game 2 and for the remainder of the series: Wine and Gold Talk podcast,0.026874,0.962949,0.010177
11420080,10 Things I Hate About You Director Reveals He's Working on a Follow-Up Film with a Nod to Heath Ledger (Exclusive),0.07314,0.731559,0.195301
11420106,Brad Paisley On His Partnership With Fender To Create The “Lost Paisley” Telecaster,0.341765,0.633267,0.024968
11420170,Why US-China decoupling will be hard to reverse: podcast,0.022369,0.936088,0.041542
11420074,"First Price Drop Comes Early, Beats Powerbeats Pro 2 Now at Its Lowest Yet on Amazon",0.091172,0.772857,0.135972
11420081,Luvvie Ajayi Jones' Book Teaches Kids Their 'Worth Isn't Up for Debate' (Exclusive),0.256791,0.681529,0.06168
11420039,Airline Used for Trump's Deportations Was Hacked,0.002518,0.050015,0.947466
11420082,Penn Jillette's 'Felony Juggler' Is a Mostly-True Account of the Penn & Teller Magician's Life Story (Exclusive),0.288902,0.643959,0.067139
11419937,Can Spotify Be Stopped?,0.013977,0.864716,0.121307
11420152,Apple’s foldable iPhone is tipped to beat the Samsung Galaxy Z Fold in two key ways,0.811788,0.133087,0.055125
11420068,Tous les Jours French bakery to open in historic Lyndhurst building May 9,0.074924,0.918242,0.006834
11420097,Optimize your REM sleep with the best sleep tracker of 2025,0.62068,0.355039,0.024281
11420112,"The Backbone Pro Controller Is Built For Playing Games On Any Screen, From Phones To VR Headsets",0.472351,0.46804,0.05961
11420113,Tasting The Magic: Disney’s Best Eats And Events For Mother’s Day,0.464204,0.517853,0.017943
11420084,"Couple Weds in Spooky, Addams Family-Inspired Cemetery Wedding: See the All Black Celebration (Exclusive)",0.106193,0.877796,0.016012
11420069,"Famous birthdays list for today, May 6, 2025 includes celebrities George Clooney, Sasheer Zamata",0.305036,0.671144,0.02382
